user_id_placeholder,user_guid,_person_details_obj,_username_suffix_uuid_part,password_hash,livekitRoomName,_avatar_uuid,seller_rating,buyer_rating,stripe_customer_id,created_at,last_login,is_verified,is_banned,full_name,profile_picture_url,updated_at,username_raw,email,bio
1,usr-7914ca72,"{'age': 50, 'bachelors_field': 'no degree', 'birth_date': '1974-12-04', 'city': 'Palestine', 'country': 'USA', 'county': 'Anderson County', 'education_level': 'some_college', 'email_address': 'samuelwashburnfussman@gmail.com', 'ethnic_background': 'white', 'first_name': 'Samuel', 'last_name': 'Fussman', 'locale': 'en_US', 'marital_status': 'divorced', 'middle_name': 'Washburn', 'occupation': 'healthcare_support_worker', 'phone_number': '903-787-5161', 'sex': 'Male', 'ssn': '454-19-7752', 'state': 'TX', 'street_name': 'Sunset Road', 'street_number': 53, 'unit': '', 'uuid': '17e7105a-ec67-4384-8480-0d06371c7787', 'zipcode': '75803'}",95be753f,placeholder_hash_d7e00afcd5fc42a1930fc2c65d123b0f,lk_user_3ad723b3,6f7758d1,4.16204992001838,4.173314240857797,cus_de528d2383e54048908ef9a3a125c8e4,2023-03-13,2023-12-18,1,0,Samuel Fussman,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-03-13,sam_fussman77,sam_fussman77@outlook.com,"Samuel Fussman (sam_fussman77) is a vintage car enthusiast who loves sharing his restoration projects and classic car adventures. When he's not working on cars, he's exploring new coffee shops and sharing his favorite brews with fellow coffee lovers."
1,usr-396286a8,"{'age': 29, 'bachelors_field': 'stem', 'birth_date': '1995-07-10', 'city': 'Cleveland', 'country': 'USA', 'county': 'Cuyahoga County', 'education_level': 'bachelors', 'email_address': 'kedrickbridgewater95@gmail.com', 'ethnic_background': 'black', 'first_name': 'Kedrick', 'last_name': 'Bridgewater', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': '', 'occupation': 'tree_trimmer_or_pruner', 'phone_number': '216-353-4438', 'sex': 'Male', 'ssn': '290-27-4328', 'state': 'OH', 'street_name': 'Gower Rd', 'street_number': 119, 'unit': '5', 'uuid': 'ea85400c-857a-4579-b07f-ecaa67817fe4', 'zipcode': '44128'}",63aae32f,placeholder_hash_c43636f052b84bd489a2539759e74e3a,lk_user_40182cd1,99579c43,4.585335809177748,4.995249034677873,cus_24c7930d96ad40c0ae99ceb0c64069dd,2022-03-14,2023-12-28,1,0,Kedrick Bridgewater,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-03-14,kedrick_bridge8,kedrick_bridge8@gmail.com,Kedrick Bridgewater (@kedrick_bridge8) is a thrift store enthusiast sharing unique vintage finds and upcycled treasures.
1,usr-0d757a3f,"{'age': 43, 'bachelors_field': 'no degree', 'birth_date': '1981-10-22', 'city': 'Carlisle', 'country': 'USA', 'county': 'Bourbon County', 'education_level': 'some_college', 'email_address': 'edwardharoldstotler@icloud.com', 'ethnic_background': 'white', 'first_name': 'Edward', 'last_name': 'Stotler', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Harold', 'occupation': 'customer_service_representative', 'phone_number': '859-930-5612', 'sex': 'Male', 'ssn': '403-42-9957', 'state': 'KY', 'street_name': 'North Main Street', 'street_number': 384, 'unit': '', 'uuid': 'fec61143-9535-4fd8-ab51-49fa7e7800c2', 'zipcode': '40311'}",50e93526,placeholder_hash_5997a17a4d2745acb882a2352e83e535,lk_user_fe1e7481,0be7ea66,4.976586203965185,3.800841870566572,cus_29df1add571a4f35bfeb1f7fe5cb886b,2022-02-12,2023-10-24,1,0,Edward Stotler,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-02-12,edward_stellar88,edward_stellar88@gmail.com,Edward Stotler is a passionate astronomer and stargazer who loves sharing his cosmic finds.
1,usr-b10d01b6,"{'age': 45, 'bachelors_field': 'stem_related', 'birth_date': '1980-01-19', 'city': 'Hollywood', 'country': 'USA', 'county': 'Broward County', 'education_level': 'graduate', 'email_address': 'bensong75@outlook.com', 'ethnic_background': 'black', 'first_name': 'Guerline', 'last_name': 'Benson', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Elaine', 'occupation': 'real_estate_broker_or_sales_agent', 'phone_number': '305-954-1834', 'sex': 'Female', 'ssn': '262-63-2170', 'state': 'FL', 'street_name': 'Boca Del Mar Dr', 'street_number': 60, 'unit': '', 'uuid': 'c4e633fd-c385-4f4b-9620-e31e6e2db2f9', 'zipcode': '33025'}",d0ffe574,placeholder_hash_738d2e56703d44b9919095bf4e5a62ab,lk_user_fff23b54,fc831c26,4.666052034304384,4.861430058287691,cus_dc0e28122a8a47ec962a364ad7ba6083,2022-11-11,2023-07-01,1,0,Guerline Benson,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-11-11,guerline_zen12,guerline_zen12@outlook.com,"Guerline Benson (guerline_zen12) is a self taught artist, and a certified yoga instructor who shares her passion for art and wellness.

She creates eco-friendly, handmade art and products inspired by her love for nature and her journey towards mindfulness."
1,usr-a1781274,"{'age': 51, 'bachelors_field': 'no degree', 'birth_date': '1974-03-04', 'city': 'Houston', 'country': 'USA', 'county': 'Harris County', 'education_level': 'high_school', 'email_address': 'hilderb4@gmail.com', 'ethnic_background': 'black', 'first_name': 'Hilder', 'last_name': 'Barker', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Marie', 'occupation': 'secretary_or_administrative_assistant', 'phone_number': '346-837-3186', 'sex': 'Female', 'ssn': '464-19-0323', 'state': 'TX', 'street_name': 'N Vista Ridge Blvd', 'street_number': 421, 'unit': '', 'uuid': 'de91f45f-6517-4dc7-887b-8c927fd2ff91', 'zipcode': '77089'}",5fdf2ffb,placeholder_hash_6cade07c846a4890a36bfa842a545dc0,lk_user_f9bfcebc,e1dfe981,3.6745594846103113,4.954319977101148,cus_9fa5109b27c94796b6e8c2a18a53853b,2022-07-02,2023-07-22,1,0,Hilder Barker,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-07-02,hilder_barker_42,hilder_barker_42@outlook.com,Hilder Barker (hilder_barker_42) is an avid collector of vintage vinyl records and loves sharing his finds with the community. He's always on the hunt for that next rare gem to add to his collection.
1,usr-ed39d2c7,"{'age': 20, 'bachelors_field': 'no degree', 'birth_date': '2004-10-13', 'city': 'Reading', 'country': 'USA', 'county': 'Berks County', 'education_level': 'high_school', 'email_address': 'carolec38@gmail.com', 'ethnic_background': 'white', 'first_name': 'Carole', 'last_name': 'Crumley', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': 'Paramore', 'occupation': 'secretary_or_administrative_assistant', 'phone_number': '717-461-2784', 'sex': 'Female', 'ssn': '178-74-1353', 'state': 'PA', 'street_name': 'Route 350', 'street_number': 34, 'unit': '', 'uuid': '3ccd2023-6e07-4744-8276-fcebc9ebbe0c', 'zipcode': '19610'}",9a843ccc,placeholder_hash_12782fe02cda4867b11ac40e11b1c8d0,lk_user_cd19892a,7b58aadc,3.480213327265928,4.362071377055395,cus_e2866445073e4f4a8e34b4917fa1b1c4,2022-08-17,2023-12-24,1,0,Carole Crumley,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-08-17,carole_crum87,carole_crum87@outlook.com,Carole Crumley (carole_crum87) is a vintage fashion enthusiast with a knack for finding hidden gems. She loves sharing her unique style and thrift store hauls with her followers.
1,usr-79e203d3,"{'age': 65, 'bachelors_field': 'no degree', 'birth_date': '1960-02-16', 'city': 'Mountain View', 'country': 'USA', 'county': 'Uinta County', 'education_level': 'some_college', 'email_address': 'christopherneal@icloud.com', 'ethnic_background': 'white', 'first_name': 'Christopher', 'last_name': 'Dinallo', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Neal', 'occupation': 'teaching_assistant', 'phone_number': '385-906-0677', 'sex': 'Male', 'ssn': '520-17-2639', 'state': 'WY', 'street_name': 'N 1200 E', 'street_number': 42, 'unit': '', 'uuid': 'bbdfcfa3-9b70-480d-b9f8-a58b4a29027b', 'zipcode': '82939'}",e4ddbe35,placeholder_hash_73d07e190ae146d083147525e40e4dd9,lk_user_4a1adf83,9458d592,4.931257780974447,4.333953779930372,cus_b7a4a45abb8c41c18484e30e4f42404e,2022-02-09,2023-11-20,1,1,Christopher Dinallo,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-02-09,chris_dinallo_99,chris_dinallo_99@outlook.com,"""Christopher Dinallo is a vintage car enthusiast who loves sharing his finds with the world. When not hunting for treasures, he enjoys restoring his classic cars."""
1,usr-0014ea7d,"{'age': 54, 'bachelors_field': 'no degree', 'birth_date': '1970-08-11', 'city': 'Ocala', 'country': 'USA', 'county': 'Marion County', 'education_level': 'some_college', 'email_address': 'deandrecaldwell@icloud.com', 'ethnic_background': 'black', 'first_name': 'Deandre', 'last_name': 'Caldwell', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Maxie', 'occupation': 'driver_sales_worker_or_truck_driver', 'phone_number': '352-410-4035', 'sex': 'Male', 'ssn': '263-99-9267', 'state': 'FL', 'street_name': 'NW 8th Ter', 'street_number': 321, 'unit': '', 'uuid': '56203afb-27ec-424e-ad55-d422a08738ff', 'zipcode': '34473'}",aa7a0a40,placeholder_hash_f0aac5a61751421ea46472baa0c2031a,lk_user_435e34ae,32f52928,3.670778823322663,4.518736114991967,cus_3edd087b342242079d61c61e0c268a02,2023-06-11,2023-09-09,0,0,Deandre Caldwell,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-06-11,deandre_caldwell95,deandre_caldwell95@gmail.com,"**Deandre Caldwell**

**deandre_caldwell95**

""Sneakerhead on the hunt for the next rare find. Let's trade stories and kicks!""

**Alternative**

**deandre_caldwell95**

""Collecting kicks, one rare pair at a time. Always down to connect with fellow sneaker enthusiasts."""
1,usr-b9021239,"{'age': 22, 'bachelors_field': 'no degree', 'birth_date': '2003-04-20', 'city': 'Indianapolis', 'country': 'USA', 'county': 'Marion County', 'education_level': '9th_12th_no_diploma', 'email_address': 'ford_golden@gmail.com', 'ethnic_background': 'black', 'first_name': 'Ford', 'last_name': 'Golden', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': 'Tyrell', 'occupation': 'computer_support_specialist', 'phone_number': '463-859-5438', 'sex': 'Male', 'ssn': '310-37-2468', 'state': 'IN', 'street_name': 'Nottinghill Ct', 'street_number': 179, 'unit': '', 'uuid': '5d46f413-8d17-43d7-90bb-2fa3d660fa6f', 'zipcode': '46254'}",da4b5034,placeholder_hash_311b199454c14e2a9838937fad700df2,lk_user_8ef7b997,c0bc6573,4.11693971935855,4.046031572410642,cus_328ac8c912864e36849646f3a854ffd2,2023-05-02,2023-07-05,0,0,Ford Golden,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-05-02,ford_golden_76,ford_golden_76@outlook.com,"Ford Golden (ford_golden_76) is a passionate off-roader, always on the hunt for the next great trail. When he's not behind the wheel, he's sharing his favorite finds in the world of off-road gear."
1,usr-0b427144,"{'age': 40, 'bachelors_field': 'stem', 'birth_date': '1985-03-07', 'city': 'Redondo Beach', 'country': 'USA', 'county': 'Los Angeles County', 'education_level': 'bachelors', 'email_address': 'colineugene63@gmail.com', 'ethnic_background': 'white', 'first_name': 'Colin', 'last_name': 'Bryant', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Eugene', 'occupation': 'first_line_supervisor_of_production_or_operating_worker', 'phone_number': '323-881-0888', 'sex': 'Male', 'ssn': '562-58-5478', 'state': 'CA', 'street_name': 'Pebble Glen Dr', 'street_number': 47, 'unit': '', 'uuid': '4bd88a53-852d-4ce2-aeaf-fb7ee8bdd5e7', 'zipcode': '90277'}",aea5d3e2,placeholder_hash_cdf604a4193248c794630448dbe7f8a7,lk_user_3356b3e0,7ca2f51b,4.264099392071018,3.506323807290258,cus_e2cead82764a4e6083884cd745d75e55,2023-01-31,2023-09-09,1,0,Colin Bryant,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-01-31,colin_sly_56,colin_sly_56@outlook.com,Colin Bryant (colin_sly_56) is a thrift store enthusiast who loves upcycling vintage finds into unique treasures. He's always on the hunt for the next hidden gem.
1,usr-5fa305ea,"{'age': 34, 'bachelors_field': 'stem', 'birth_date': '1991-05-24', 'city': 'Milwaukee', 'country': 'USA', 'county': 'Milwaukee County', 'education_level': 'bachelors', 'email_address': 'enosko@gmail.com', 'ethnic_background': 'mexican', 'first_name': 'Eric', 'last_name': 'Nosko', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': '', 'occupation': 'business_operations_specialist', 'phone_number': '414-513-1715', 'sex': 'Male', 'ssn': '388-03-8400', 'state': 'WI', 'street_name': 'Ruckle St', 'street_number': 101, 'unit': '', 'uuid': 'af4b2c14-c231-4bba-bff4-02e6e6f1ce5e', 'zipcode': '53211'}",914ee4e3,placeholder_hash_300f008cc297424eada7cf55ce1ed8ff,lk_user_def44c9e,76286276,4.609360834918387,4.067882129294574,cus_8675211ec4ed4d81a2d57a685147f35f,2022-09-28,2023-09-09,1,0,Eric Nosko,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-09-28,eric_nimble84,eric_nimble84@gmail.com,"Eric Nosko (eric_nimble84) is a tech enthusiast who loves sharing the latest gadgets and innovations with the community. When he's not geeking out, he's probably out hiking with his dog, Max."
1,usr-844bb365,"{'age': 66, 'bachelors_field': 'stem', 'birth_date': '1959-05-14', 'city': 'Houston', 'country': 'USA', 'county': 'Harris County', 'education_level': 'graduate', 'email_address': 'armandovillegas@icloud.com', 'ethnic_background': 'mexican', 'first_name': 'Armando', 'last_name': 'Villegas', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': 'Antonio', 'occupation': 'waiter_or_waitress', 'phone_number': '832-624-8653', 'sex': 'Male', 'ssn': '463-23-4926', 'state': 'TX', 'street_name': 'La Vela Rd', 'street_number': 558, 'unit': '', 'uuid': 'c2442798-65c8-46ab-9cdc-adb84f6a3833', 'zipcode': '77019'}",4f0a99c1,placeholder_hash_cab1fae553b54c4c83ba6039922466ce,lk_user_fec99178,fb357e10,4.333196951874071,3.6282974496960256,cus_a431da57027b4abb91d58b48095fb83f,2022-02-17,2023-07-07,1,0,Armando Villegas,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-02-17,armando_velo89,armando_velo89@gmail.com,"Armando Villegas, a.k.a. armando_velo89, is a passionate vintage car collector and restorer who loves sharing his journey with fellow enthusiasts.

He is always on the hunt for the next gem to add to his collection."
1,usr-f333f3aa,"{'age': 52, 'bachelors_field': 'business', 'birth_date': '1973-01-21', 'city': 'Cypress', 'country': 'USA', 'county': 'Harris County', 'education_level': 'bachelors', 'email_address': 'andrewmohamedteeters21@icloud.com', 'ethnic_background': 'white', 'first_name': 'Andrew', 'last_name': 'Teeters', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Mohamed', 'occupation': 'lawyer', 'phone_number': '936-585-4629', 'sex': 'Male', 'ssn': '452-69-2505', 'state': 'TX', 'street_name': 'East Dry Creek Road', 'street_number': 84, 'unit': '', 'uuid': 'a4b1623e-3aee-460e-bad9-00d04651f9e6', 'zipcode': '77429'}",6e651262,placeholder_hash_70c3395903b84c96b695ff00236a90e6,lk_user_9bebceca,3cd1cf96,4.788168747548901,4.777824386314919,cus_3015076f53f14ce8825c6fff1d5b1529,2022-11-10,2023-07-22,0,0,Andrew Teeters,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-11-10,andrew_teeters_90,andrew_teeters_90@gmail.com,"Andrew Teeters is a vintage car enthusiast and thrift store treasure hunter, always on the hunt for the next great find."
1,usr-51ded7b9,"{'age': 42, 'bachelors_field': 'stem', 'birth_date': '1983-06-01', 'city': 'Krum', 'country': 'USA', 'county': 'Wise County', 'education_level': 'bachelors', 'email_address': 'biancamarie51@icloud.com', 'ethnic_background': 'mexican', 'first_name': 'Bianca', 'last_name': 'Torres', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Marie', 'occupation': 'healthcare_social_worker', 'phone_number': '940-875-5962', 'sex': 'Female', 'ssn': '450-05-9012', 'state': 'TX', 'street_name': 'County Road 634', 'street_number': 212, 'unit': 'Unit B', 'uuid': '8fcc3c23-3730-4b2e-b560-713c1ca961dd', 'zipcode': '76249'}",6ba547e2,placeholder_hash_82e154d594a94e04abea1bee016e43ee,lk_user_ccc02bcc,1a1ab40a,4.631808604082203,4.824136226424543,cus_9ef9556f82f343039f4f2c34709d0e0c,2022-03-17,2023-09-17,1,0,Bianca Torres,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-03-17,bianca_velvet83,bianca_velvet83@outlook.com,Bianca Torres (@bianca_velvet83) is a vintage fashion enthusiast with a knack for finding hidden gems. She loves sharing her curated vintage finds with the world.
1,usr-d03a5876,"{'age': 20, 'bachelors_field': 'no degree', 'birth_date': '2004-09-13', 'city': 'Gainesville', 'country': 'USA', 'county': 'Alachua County', 'education_level': 'high_school', 'email_address': 'linaresp43@gmail.com', 'ethnic_background': 'honduran', 'first_name': 'Patricia', 'last_name': 'Linares', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': 'Marie', 'occupation': 'therapist', 'phone_number': '352-930-1169', 'sex': 'Female', 'ssn': '264-73-2271', 'state': 'FL', 'street_name': 'Chestnut Ridge Dr', 'street_number': 68, 'unit': 'C23', 'uuid': 'ed228daf-5cf7-4b44-9448-bb67d8271b1d', 'zipcode': '32607'}",34081439,placeholder_hash_ef635cd4b0de483f863c62819972aef2,lk_user_dae5fad8,716bf860,3.968440593205152,4.69742356923692,cus_6a2f35a58fb646b2a597d192fc2eaebb,2022-05-09,2023-09-28,1,0,Patricia Linares,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-05-09,pat_linares91,pat_linares91@gmail.com,Patricia Linares (pat_linares91) is a vintage fashion enthusiast who loves sharing her unique finds and styling tips. She's always on the hunt for one-of-a-kind pieces to add to her collection.
1,usr-ae2f98ba,"{'age': 43, 'bachelors_field': 'no degree', 'birth_date': '1982-05-30', 'city': 'Jacksonville', 'country': 'USA', 'county': 'Duval County', 'education_level': 'high_school', 'email_address': 'simone@hotmail.com', 'ethnic_background': 'black', 'first_name': 'Simon', 'last_name': 'Evans', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Aqeel', 'occupation': 'police_officer', 'phone_number': '904-683-7970', 'sex': 'Male', 'ssn': '267-63-3946', 'state': 'FL', 'street_name': 'Fontein Bay', 'street_number': 286, 'unit': '', 'uuid': '29f9aa75-562e-4ff1-97ec-fa326f04917e', 'zipcode': '32218'}",63d54e96,placeholder_hash_2ca5eefe658b4eccb8eb7830031307bf,lk_user_04e877ca,7f4a04cc,4.61085445101143,4.959531906112289,cus_ad04c0f0d66f40679f8618eba902db58,2023-04-13,2023-12-19,0,0,Simon Evans,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-04-13,simon_evans_22,simon_evans_22@outlook.com,"Simon Evans (simon_evans_22) is a passionate tech enthusiast always on the hunt for the latest gadgets. When he's not exploring the digital world, he's enjoying the outdoors, always ready for his next adventure."
1,usr-3f2b03e8,"{'age': 69, 'bachelors_field': 'no degree', 'birth_date': '1955-07-31', 'city': 'Pittsburgh', 'country': 'USA', 'county': 'Allegheny County', 'education_level': 'some_college', 'email_address': 'joan.largey@icloud.com', 'ethnic_background': 'white', 'first_name': 'Joan', 'last_name': 'Largey', 'locale': 'en_US', 'marital_status': 'divorced', 'middle_name': 'Nance', 'occupation': 'general_or_operations_manager', 'phone_number': '878-789-1933', 'sex': 'Female', 'ssn': '202-95-5472', 'state': 'PA', 'street_name': 'Highland Rd', 'street_number': 245, 'unit': '', 'uuid': '6933f505-4733-48b8-9166-3edca87ac45a', 'zipcode': '15221'}",35afa2eb,placeholder_hash_40b4b8a241304da29fad48a748c86330,lk_user_7bd17e51,84f81bf7,4.896654673332743,4.776329186820034,cus_b732fd6385544e2e8bc4cc35f3c47ca1,2022-03-09,2023-07-23,1,0,Joan Largey,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-03-09,joan_largey19,joan_largey19@gmail.com,Joan Largey (joan_largey19) is a vintage fashion enthusiast who loves sharing her unique finds with the community. She's always on the hunt for that perfect retro piece to add to her collection.
1,usr-af6c0cbd,"{'age': 57, 'bachelors_field': 'education', 'birth_date': '1968-04-24', 'city': 'Saint Paul', 'country': 'USA', 'county': 'Washington County', 'education_level': 'bachelors', 'email_address': 'georgenamkrohn88@gmail.com', 'ethnic_background': 'white', 'first_name': 'Georgena', 'last_name': 'Krohn', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Marjorie', 'occupation': 'secondary_school_teacher', 'phone_number': '651-995-3270', 'sex': 'Female', 'ssn': '474-10-3394', 'state': 'MN', 'street_name': 'Summertime Dr', 'street_number': 106, 'unit': '', 'uuid': '444eff77-f65e-4a90-a664-61b81aaf8692', 'zipcode': '55128'}",b2c74286,placeholder_hash_062f73a803fb4f0a8a354ea6181b6802,lk_user_4266ed99,08371138,3.3282885367493407,3.88915550429592,cus_c10cd327ce014d7f9284e7a6beebde3b,2023-04-06,2023-07-28,1,0,Georgena Krohn,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-04-06,georgena_krohn_123,georgena_krohn_123@outlook.com,"Georgena Krohn (georgena_krohn_123) - Thrift store treasure hunter, upcycling enthusiast.

Sharing my unique finds and DIY projects with you all!"
1,usr-64420166,"{'age': 37, 'bachelors_field': 'stem', 'birth_date': '1987-12-02', 'city': 'Hampstead', 'country': 'USA', 'county': 'Pender County', 'education_level': 'bachelors', 'email_address': 'spencerkennedy@gmail.com', 'ethnic_background': 'black', 'first_name': 'Spencer', 'last_name': 'Kennedy', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Brown', 'occupation': 'lodging_manager', 'phone_number': '472-870-2864', 'sex': 'Male', 'ssn': '241-88-3888', 'state': 'NC', 'street_name': 'Woodruff Rd', 'street_number': 167, 'unit': '0606', 'uuid': '7ce51d51-981c-4c18-bd2f-52c9461c831d', 'zipcode': '28443'}",66e41e57,placeholder_hash_79262dd11e7a48d4b0b0b6d59f268d9a,lk_user_26d870b2,b61fbaf8,3.1417096579929997,3.928234384165456,cus_e4597ef4e1f145f39c33539e2c53ca87,2022-07-26,2023-09-19,0,0,Spencer Kennedy,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-07-26,spencer_kennedy_77,spencer_kennedy_77@outlook.com,"""Spencer Kennedy is an avid photographer, sharing the best views from his travels, one click at a time. He loves connecting with fellow adventurers to trade stories and tips."""
1,usr-b51322ee,"{'age': 54, 'bachelors_field': 'arts_humanities', 'birth_date': '1970-07-24', 'city': 'Merrimack', 'country': 'USA', 'county': 'Hillsborough County', 'education_level': 'bachelors', 'email_address': 'robert_tipton@icloud.com', 'ethnic_background': 'white', 'first_name': 'Robert', 'last_name': 'Tipton', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Burton', 'occupation': 'inspector_tester_sorter_sampler_or_weigher', 'phone_number': '603-511-2947', 'sex': 'Male', 'ssn': '002-29-0779', 'state': 'NH', 'street_name': 'Bellevue Av', 'street_number': 110, 'unit': '', 'uuid': 'a8c17a30-cfec-4029-8475-f3b624262b22', 'zipcode': '03054'}",a3e39000,placeholder_hash_8371f36a737244cdbddbcb628892cc79,lk_user_b2dc8c57,8d8db708,3.404055573449037,4.322538096913011,cus_f64178c9f6c7487cb410bdb84a0c3995,2023-06-27,2023-11-09,1,0,Robert Tipton,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-06-27,robert_zipper55,robert_zipper55@outlook.com,"Robert Tipton is a vintage enthusiast, always on the hunt for the next retro gem to add to his collection."
1,usr-a0166e9b,"{'age': 24, 'bachelors_field': 'no degree', 'birth_date': '2001-04-24', 'city': 'Staten Island', 'country': 'USA', 'county': 'Richmond County', 'education_level': 'some_college', 'email_address': 'sheris81@gmail.com', 'ethnic_background': 'white', 'first_name': 'Sheri', 'last_name': 'Snow', 'locale': 'en_US', 'marital_status': 'divorced', 'middle_name': 'F', 'occupation': 'teaching_assistant', 'phone_number': '201-215-7956', 'sex': 'Female', 'ssn': '100-56-4721', 'state': 'NY', 'street_name': 'Echo Lane', 'street_number': 75, 'unit': '', 'uuid': '09dac37f-94dc-4306-84d4-4d46b134a5de', 'zipcode': '10304'}",786e422d,placeholder_hash_88d8cf5761b44499a04c29a68c2388a4,lk_user_a6ec1515,98f37a2e,3.890319273846288,4.250259231883948,cus_78d086637d3a41a4b17e776ff714e020,2022-01-07,2023-09-23,1,0,Sheri Snow,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-01-07,sheri_snow88,sheri_snow88@outlook.com,"""Sheri Snow is your guide to the most stylish winter fashion. She's always on the hunt for the next big thing and loves sharing her finds with you!"
1,usr-8a403aae,"{'age': 36, 'bachelors_field': 'no degree', 'birth_date': '1989-05-22', 'city': 'Hilton Head Island', 'country': 'USA', 'county': 'Beaufort County', 'education_level': 'high_school', 'email_address': 'dossantosm42@gmail.com', 'ethnic_background': 'black', 'first_name': 'Marcus', 'last_name': 'Dossantos', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': 'Micheal', 'occupation': 'securities_commodities_or_financial_services_sales_agent', 'phone_number': '912-600-1230', 'sex': 'Male', 'ssn': '248-30-1695', 'state': 'SC', 'street_name': 'Horse Run Court', 'street_number': 181, 'unit': 'Unit 415', 'uuid': 'db600b2a-4c8c-4f6c-b1d4-325c2f834d81', 'zipcode': '29928'}",910ff3f0,placeholder_hash_fd8430216d3b4381b115936f518f787c,lk_user_bfad5c8c,afe1a63f,4.5123938130170975,4.60216342238503,cus_c4caec1fbf1549d0adfa3675c2f788b3,2022-01-26,2023-08-19,1,0,Marcus Dossantos,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-01-26,marcus_dossantos89,marcus_dossantos89@gmail.com,"Marcus Dossantos is a passionate travel photographer, sharing stunning landscapes and cultural experiences from around the globe. He is a proud father of 2 and a lover of great food."
1,usr-6b654d33,"{'age': 44, 'bachelors_field': 'no degree', 'birth_date': '1981-02-19', 'city': 'Pittsburgh', 'country': 'USA', 'county': 'Allegheny County', 'education_level': 'high_school', 'email_address': 'helenmorrison@icloud.com', 'ethnic_background': 'white', 'first_name': 'Helen', 'last_name': 'Morrison', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': 'Jane', 'occupation': 'writer_or_author', 'phone_number': '814-873-4098', 'sex': 'Female', 'ssn': '191-45-5231', 'state': 'PA', 'street_name': 'Worthmont Rd', 'street_number': 546, 'unit': '', 'uuid': '785e3e98-5c2b-4606-a5c4-ba9c12a08210', 'zipcode': '15218'}",a5ca857a,placeholder_hash_147705fbd9e64765a32ceb6f19ff6eee,lk_user_044452ce,131d421e,4.971868778651795,4.03912956669103,cus_a4a6258f3c1f4903834acc65ded18dc1,2022-11-07,2023-07-15,1,0,Helen Morrison,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-11-07,helen_melodic72,helen_melodic72@gmail.com,Helen Morrison (@helen_melodic72) is a passionate musician sharing her handmade instruments. She loves helping others find their rhythm.
