order_id_placeholder,order_guid,buyer_user_guid_fk,seller_user_guid_fk,auction_guid_fk,product_guid_fk,total_amount,shipping_cost,tax_amount,status,payment_intent_id,created_at,shipping_address_json,updated_at
1,ord-74137edb,usr-fab88057,usr-09010cf1,auc-de4da6e1,prod-321bac1d,1203.6854074043222,18.820177181882354,95.33949924031077,delivered,pi_71c8a063692b41d0a56bd5749c8cbf8d,2023-12-23,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-12-23
1,ord-1d212b70,usr-9ccd6726,usr-044499b1,auc-0fe71356,prod-30b12c1e,326.44842974777697,6.423365903652717,39.463630256429994,delivered,pi_98973087f8ab4d249a03a488ae59eb78,2023-11-21,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-11-21
1,ord-116d5e49,usr-5b0a7894,usr-a3b72ece,auc-f5e1ca2d,prod-c22c5bb5,645.0175864059877,8.150565887167643,38.90378534886453,delivered,pi_f6ca4c85396d41049b3c9b853fe26aca,2023-12-31,"```json
{
  ""street"": ""123 Maplewood Dr"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-12-31
1,ord-9c7b38d6,usr-9ccd6726,usr-3190cad9,auc-a33cc6ec,prod-7f101665,538.7551613912366,22.203466388896043,40.36699386796469,pending,pi_ed50772136094951bc9d27110821a8f6,2023-05-24,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-05-24
1,ord-e5b014c4,usr-4a2b8292,usr-36a4f828,auc-3733c38d,prod-7e9ce580,694.5959045276458,40.834501761250124,7.646272248376185,shipped,pi_87ab22a3dadb40fa9f875e4fa17ae99d,2023-06-21,"```json
{
  ""street"": ""1234 Elm Street Apt 5B"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-06-21
1,ord-0d03b14c,usr-befc4464,usr-be6fc7ae,auc-5086c1a9,prod-5eb5ab98,1388.9159739276056,44.73879171548758,32.37061299372015,pending,pi_d6087e1fcd1646cfb0fef77d95fede65,2023-07-27,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-27
1,ord-66563478,usr-e7805ec9,usr-5fc7c74c,auc-c71925d6,prod-761f077f,1384.458067772959,40.83001048207123,41.282428276868984,delivered,pi_53b473e7a2e142339913250286a6e1b5,2023-08-09,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-08-09
1,ord-1b760173,usr-329e341c,usr-10c868d4,auc-c0df061e,prod-9632827e,236.9669361989098,16.400384848186704,35.51492463078746,paid,pi_42dd09351fb94badb1dab0247ea0cd5b,2023-03-17,"```json
{
  ""street"": ""123 Maplewood Ave"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-03-17
1,ord-9bf75d2a,usr-704ef4e0,usr-b481aa61,auc-396e8f6e,prod-998073b8,445.1880258135653,17.975696378706175,7.227714713129718,pending,pi_954739c1ae454dfabee587cc1b5c052c,2023-10-14,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-14
1,ord-8ee7d83a,usr-cf7d3a7b,usr-a6d2a550,auc-8e5da76f,prod-20880190,761.6371478446731,26.894533667921973,81.3781434306046,pending,pi_ebe63ef09ddd4d94a318773e6c0374ff,2023-03-16,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-03-16
1,ord-ee8d54d4,usr-b63421a7,usr-cac32514,auc-2346ee0b,prod-04bf6429,842.5426005331772,39.40086650665594,82.11565820151593,paid,pi_dc4b9a45504c43a39e4307ad3637bd5b,2023-04-14,"```json
{
  ""street"": ""1234 Elm Street Apt 5"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-04-14
1,ord-97d03b41,usr-4c8d32fd,usr-7d1ac601,auc-aee162b4,prod-67142f7d,374.1067450105773,17.81379733941807,41.30226126764337,paid,pi_2b00dd816b8143a5a6967e0ca8411bf2,2023-12-27,"```json
{
  ""street"": ""1234 Elm Street Apt 5"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-12-27
1,ord-f79586ee,usr-d8471a9e,usr-4d830a76,auc-e4755a04,prod-d3fc0712,544.4389390833605,20.918928794162568,68.88717952670737,shipped,pi_e8343923f27247c280b158f71908f69e,2023-09-02,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-02
1,ord-6425ce28,usr-edd1e48e,usr-0d9dd263,auc-e3b4906e,prod-8c3f400e,1037.2487796200187,18.86435068100872,89.13785901560225,paid,pi_cec66c5be5924faba925a9e85459822d,2023-08-27,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-08-27
1,ord-4c858d78,usr-8b3c0733,usr-5fc7c74c,auc-50c01ffc,prod-21c00cf3,1224.3002040279384,4.025637382326192,8.781498131074162,delivered,pi_10e6c347f81e46d3a72e3f1500b578ec,2024-01-22,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2024-01-22
1,ord-181b1f3a,usr-0e636010,usr-f66ba022,auc-74b42b6e,prod-21bf94d8,755.3982452583255,49.559854049225684,87.95390962006591,paid,pi_5be1a17b0f70466bb0d739e98b289c70,2023-09-13,"```json
{
  ""street"": ""123 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-13
1,ord-725f5359,usr-8fc70a13,usr-86dc3cfe,auc-11be3558,prod-7320fc86,1194.9892569911003,49.1130415221885,6.9025126290960355,shipped,pi_2fb445c58d0a49a3b734ba66da507ff8,2023-07-30,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-30
1,ord-91a80238,usr-ac536fdd,usr-d885a3bc,auc-59212535,prod-fe7c9233,1303.2428003361013,35.78113835710441,52.12268845567325,delivered,pi_8651f99b5f504e2c9622a9bc13b521e1,2023-07-06,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-06
1,ord-0ec43ad2,usr-587813d2,usr-c3134135,auc-6d94e59b,prod-c82123ef,236.23018321616937,47.187694872640854,85.7539949816433,shipped,pi_65cc714be21b4ce79a991063183679d3,2023-09-07,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-07
1,ord-30de9dae,usr-9c6355be,usr-d816b680,auc-b4d904f3,prod-e2d050bf,894.4476818026505,24.627863303758907,93.90596387686885,delivered,pi_c8d8c945bf9742adb9b7cb70c5b26889,2023-12-28,"```json
{
  ""street"": ""123 Maplewood Dr"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-12-28
1,ord-e073a46d,usr-4d664edc,usr-f434518c,auc-e0e50a97,prod-110e1ebc,378.65416859974846,15.388228307173723,62.698907280773966,paid,pi_a6bca05a629b4ec98985ff6a4daf0344,2023-09-19,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-19
1,ord-6ee8623b,usr-088dfa4d,usr-cf4094e8,auc-fd387590,prod-26bce4be,192.165746809605,34.55729916099497,58.33727180749311,paid,pi_54989afe3e4740cba3e7a940e0d649d7,2023-07-02,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-02
1,ord-b13d0de5,usr-67f49b0d,usr-d7f9a8df,auc-21c492ac,prod-cc02586b,956.249760639641,19.43899136208423,22.246960241641368,paid,pi_0cb52f965e0947efb1aa105c2104fbc1,2023-10-05,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-05
1,ord-334a6fae,usr-28ae7fc8,usr-38bb498f,auc-ab1ead03,prod-a1971b69,1165.5715677857593,31.77636147010714,52.37610439449085,paid,pi_e68fdccd23134996b5bcf629e8329f11,2023-09-08,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-08
1,ord-415807ea,usr-c879d041,usr-85fcbd72,auc-08201d7c,prod-3711ba72,763.2611611711494,30.90984095498175,58.05470067150935,pending,pi_dd64e4085161430fa40aa0feb0abde7d,2024-01-16,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2024-01-16
1,ord-26619d44,usr-f04c75d7,usr-5e401bb5,auc-a0fed041,prod-6910721d,1039.5260970575819,47.83428588899194,74.06385519904642,paid,pi_fcfe2f19df41476ba74b0fa5794ebad8,2023-09-27,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-27
1,ord-c97b4dec,usr-31eb8775,usr-8e135113,auc-5f85ebf9,prod-2d93b618,109.8385363725119,21.032378733143393,90.51369223614664,shipped,pi_9f224123598f4d51aedbd7d77356b94c,2023-04-04,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-04-04
1,ord-34cdce82,usr-71cfa548,usr-dc3053e9,auc-fc6bbac9,prod-993fcdd5,251.55185953897052,13.705776276229303,45.19409078649772,shipped,pi_58c7043dbc3c47e99749ac83214bf5ef,2023-09-20,"```json
{
  ""street"": ""123 Maplewood Lane"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-20
1,ord-494ee78a,usr-9dbd8bc7,usr-75dac993,auc-2e972574,prod-dc469ed9,639.0563528495406,45.62264596340439,14.267683512868935,paid,pi_c42a851d7ed549ab8d990c9a2b4c34bd,2024-01-26,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2024-01-26
1,ord-4b83fb0c,usr-cf4094e8,usr-3de4f1ea,auc-03d67366,prod-b5da08b5,1241.2639565334753,35.66859502119277,2.0088571160052027,paid,pi_688a067b9fff4262b1cda5572bac021b,2023-07-05,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-05
1,ord-c285cf3c,usr-e7805ec9,usr-0583e3af,auc-d2b7007b,prod-100508a3,263.51316091469,23.17582438066402,89.21833394501483,paid,pi_100f063fc568472bbfe42ab8d67927c3,2023-10-08,"```json
{
  ""street"": ""123 Maple Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-08
1,ord-70cb782b,usr-f89eca00,usr-2ed6a909,auc-d89378f3,prod-c75bbef0,40.80062252946461,11.99981121623609,45.699248605734375,shipped,pi_ef399d5654b84e49b820cf5c7b861224,2023-11-05,"```json
{
  ""street"": ""123 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-11-05
1,ord-a6ce0578,usr-ca91e8ad,usr-dc3053e9,auc-5086c1a9,prod-107955a3,1178.2887589997547,27.378838608223177,45.40133334199387,shipped,pi_1a597f7e785747098b0b9af9d0306ea4,2023-04-01,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-04-01
1,ord-4280f5ee,usr-a7f362fd,usr-8c37fb97,auc-cd1f86f2,prod-a4769556,780.3984533965066,39.16487162724395,9.455098679921603,paid,pi_6d996a352a3f4f4582e08a44aaba02ae,2023-10-04,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-04
1,ord-80526434,usr-fc3dce2a,usr-f4e88a7c,auc-71da30e5,prod-6fc5fba9,863.295066080951,43.90916441123847,60.399798660838535,refunded,pi_68b29e2c498744b78c93aebc9750f4be,2023-06-13,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-06-13
1,ord-f547b97a,usr-7ed71dcc,usr-6aee717e,auc-69e50b36,prod-c054fba3,852.4367203335956,34.29603386169477,34.047385852814486,pending,pi_bd57012372844f62a1566b2bac9299bb,2023-10-16,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-16
1,ord-884993a7,usr-5d57d842,usr-25d26aa6,auc-10c5ad6f,prod-5c4f1722,1246.3996462869914,3.9218760284109146,11.03318752148239,shipped,pi_df3cd8e4d5dd4df7a68503d372f1388f,2023-05-28,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-05-28
1,ord-7f856965,usr-f548a45f,usr-3190cad9,auc-f2ff38be,prod-52f60e2e,1226.06552754555,31.26862640599241,69.56521101623281,cancelled,pi_f328dd1c064844fc93666bb40b233b2a,2023-03-18,"```json
{
  ""street"": ""123 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-03-18
1,ord-d4e9aa06,usr-1babf2b8,usr-567871a3,auc-2e972574,prod-1e9e3c48,1009.0968434645822,31.148225188357575,24.005277246223567,shipped,pi_92d1a92b30f344d88529c7cb6a858f28,2023-06-17,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-06-17
1,ord-4097fad1,usr-f67c2be6,usr-cb3066b7,auc-6ce1663e,prod-8c8d8070,1233.824851306496,13.475241278370675,77.05076090836084,paid,pi_936039c420814d5d851c669e3cc36d91,2023-09-03,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-03
1,ord-a841cbf3,usr-3032360b,usr-df56e82a,auc-2ac2d477,prod-28c021c0,1199.414269089389,0.03651052004956523,57.76473623343382,pending,pi_2eaa8eebf4e447dd9a1a1dede32a98a1,2023-05-13,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-05-13
1,ord-419c3143,usr-1a929e70,usr-5e401bb5,auc-7879faba,prod-91454ffe,685.4574777991018,5.5172363331993495,6.967825461449628,paid,pi_9f3c00639d554970aedcc7c75c2d176d,2023-12-14,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-12-14
1,ord-db072098,usr-802cad2b,usr-f67c2be6,auc-707f049f,prod-2c8ab1b4,864.123059337213,4.204693656589475,52.193656268416824,shipped,pi_bce1cd8c19e04b12ac96d9a5a73a82b9,2023-07-26,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-26
1,ord-d0087f38,usr-eee63934,usr-cda4df6b,auc-22854114,prod-e29662ec,524.9051302726897,21.063803061315767,7.031882020631031,paid,pi_fe66ecee89cf4f78a4b742574e3b6513,2023-08-05,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-08-05
1,ord-5d67b7f0,usr-2ea2e4ca,usr-d816b680,auc-5adb43a8,prod-a913a778,1078.4855611562682,33.301103510018834,43.01907099642054,refunded,pi_05ba1cddeaf04d879d691e8cda55c8a9,2023-06-13,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-06-13
1,ord-16ccc881,usr-328051d5,usr-d816b680,auc-6d94e59b,prod-9dbceb22,1177.4957936932583,44.98406211375819,66.38204416650288,shipped,pi_0f8157d9b83e42e4849a53a2dbb0eaaa,2023-11-01,"```json
{
  ""street"": ""123 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-11-01
1,ord-6bb6ac2d,usr-36a4f828,usr-a1a37788,auc-fc15288f,prod-0f629856,33.17827089418475,4.444786118954125,85.36001159477806,shipped,pi_75d55a1db17a4c32aeb8d8e45cf59f65,2023-07-21,"```json
{
  ""street"": ""123 Maplewood Dr"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-21
1,ord-f9d36888,usr-bea1b101,usr-1930f74a,auc-104a43de,prod-9f9d1711,322.68138368667496,8.802210464987532,9.100257532745049,pending,pi_0c4eb0c016e7493db480638bd70821d6,2023-07-25,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-25
1,ord-8883fd36,usr-b2e46dab,usr-088dfa4d,auc-52e0b9b7,prod-b1cf673d,297.4902599342614,28.9211453901477,37.61468127541373,pending,pi_15e52ce5cc0342e8a2af9bd0096c8c1e,2023-07-16,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-16
1,ord-1f42dae3,usr-821b5391,usr-d2771e28,auc-551a116f,prod-77c44ed8,126.78723755364639,12.682123461931576,25.598962670615133,paid,pi_8edf4ec08de84a46941f542aefa64b82,2023-12-05,"```json
{
  ""street"": ""123 Maplewood Lane"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-12-05
1,ord-a50482fb,usr-feb865b3,usr-5dbbd189,auc-6d29bc77,prod-d8c6349b,882.722175977253,11.943609150923074,7.155319354844725,delivered,pi_e36c377e1ee444aebfb9d32cab113b46,2023-10-20,"```json
{
  ""street"": ""123 Maplewood Ave"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-20
1,ord-e8a29823,usr-fc3dce2a,usr-755b9a01,auc-d1c1720e,prod-65acd316,903.4365763704546,45.05514489296625,98.75645385707178,paid,pi_1a3ae9cd3f58415d978a6795926e1bb9,2023-11-25,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-11-25
1,ord-4aa50395,usr-fea421ca,usr-fb2463d4,auc-04d32f12,prod-13f1c356,78.62262217015434,35.606987595837786,13.162023517167064,pending,pi_4916316bb8614a1d821b3568eb215cd1,2023-09-17,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-09-17
1,ord-4c82e06d,usr-97228f9f,usr-e7805ec9,auc-656bd187,prod-6116a729,1382.3142519398953,23.478308237603695,40.13875465416125,paid,pi_b10c8dde106e4c30ad1b7391c3a6a478,2023-05-27,"```json
{
  ""street"": ""123 Maplewood Lane"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-05-27
1,ord-73ede3f6,usr-fa698e22,usr-ccde6a87,auc-3442f987,prod-51ce78d8,715.1956157049826,15.559588050541562,57.72252086357182,delivered,pi_83078f836c1240e0b298e2b40226f575,2023-08-03,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-08-03
1,ord-e2fb8829,usr-2e012f50,usr-802cad2b,auc-707f049f,prod-dd497c6d,849.7622496655564,39.13010839410943,9.621910306514646,paid,pi_afe95fe28a7149969277d4c4982bbfb9,2023-06-14,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-06-14
1,ord-4971bdd6,usr-d00aae76,usr-606088bf,auc-0a2571bd,prod-54504959,563.526755267808,24.937498932524427,6.558283983577717,paid,pi_cc4a637e86cb44b5bf99dd340a4f635c,2023-06-13,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-06-13
1,ord-ce56be6a,usr-e47c0c12,usr-1d676ed6,auc-a3a9c3d0,prod-d496f85f,1375.486725308081,21.849128389569106,59.31133529753103,paid,pi_f29cac50e9d4486eafeef7ba87782c01,2023-04-29,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-04-29
1,ord-482c2c2f,usr-607f1a08,usr-02738a4f,auc-97b6e298,prod-14d5eb4c,1358.050854649639,27.750348547632175,39.754001206623535,delivered,pi_f2b24c6c79fc4b1f983739365ea891af,2023-10-18,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-18
1,ord-7cfad810,usr-d86bbc87,usr-f67c2be6,auc-f5e1ca2d,prod-b33dccdd,1378.3676631092035,39.53978133757475,80.92744829785005,paid,pi_20b49401c9bc4d7892cf71bd49edc2e9,2023-04-08,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62701"",
  ""country"": ""USA""
}
```",2023-04-08
1,ord-5877ee72,usr-f548a45f,usr-6083d943,auc-ae4ce3f1,prod-70bcb9b6,1175.1212439750566,6.395061497276966,15.69092030278929,delivered,pi_32c724fc520f4aba99260dfbe4582d91,2023-10-11,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-11
1,ord-2b9d23b6,usr-e18a7b96,usr-d7f9a8df,auc-87295bc4,prod-803c1fb5,567.4617081509342,12.434487565203872,28.397687399889715,paid,pi_da6ae2cadb8d4cd5ab312b16d89d004a,2023-05-19,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-05-19
1,ord-c930adc6,usr-4a2b8292,usr-ca983da7,auc-0c414f14,prod-7e2b7449,296.0837061424932,3.7712023375475354,81.44526878642873,cancelled,pi_ff74fc1065b645ce8defb3775e4eb608,2023-12-06,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-12-06
1,ord-1f3986bb,usr-6e5aaf7b,usr-df56e82a,auc-0bc1e4d2,prod-8c3f400e,1006.9766183017116,36.476570562580065,43.19309180322429,pending,pi_575a2c988c9e4d4293ac0f2f1f09d886,2023-04-03,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-04-03
1,ord-9cfaf709,usr-fcd2e6f8,usr-c879d041,auc-6d94e59b,prod-244f586d,502.07747897512064,43.93661196343619,82.88069242379078,refunded,pi_b1f4ef60edfc43db85ebb55ac152635f,2023-07-26,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-07-26
1,ord-f9f24e2f,usr-ca91e8ad,usr-02738a4f,auc-3733c38d,prod-d5c39be1,1237.6936196336924,29.7166723113256,6.823795394138288,delivered,pi_e8ab2b83f14d410987df6f80f3b89371,2023-04-10,"```json
{
  ""street"": ""1234 Elm Street"",
  ""city"": ""Metropolis"",
  ""state"": ""NY"",
  ""zip_code"": ""12345"",
  ""country"": ""USA""
}
```",2023-04-10
1,ord-9da60dee,usr-25d26aa6,usr-d3a930b6,auc-25cf5e73,prod-97210638,1091.4737782796885,31.958315442892353,2.3411200770277474,cancelled,pi_175233bd84604e30b3b98c08cc3d05d2,2023-10-17,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-10-17
1,ord-cef9ecde,usr-32ecc7cc,usr-eec74cf5,auc-0a0700b9,prod-92df7c71,979.2862865668964,46.700611862928156,96.83989611406841,paid,pi_900ce7b211f54f5ca8c7d48ab2ee45a2,2023-08-29,"```json
{
  ""street"": ""123 Maplewood Drive"",
  ""city"": ""Springfield"",
  ""state"": ""IL"",
  ""zip_code"": ""62704"",
  ""country"": ""USA""
}
```",2023-08-29
